sep=,
portal,cod_cliente,razao_cliente,nome_cliente,doc_cliente,tipo_cliente,endereco_cliente,numero_rua_cliente,complement_end_cli,bairro_cliente,cep_cliente,cidade_cliente,uf_cliente,pais,fone_cliente,email_cliente,sexo,data_cadastro,data_nascimento
8560,611,ARIZZO IND COSM LTDA.(SEHVEN),ARIZZO IND COSM LTDA.(SEHVEN),9999611,A,RUA WILLIBALDO LAUTERT,804,,,95885-000,IMIGRANTE,RS,BRASIL,5137541154,sehven@sehven.com.br,M,24/11/2016 02:34:00,
8560,612,SILVERUBBER (MANGUEIRAS SILICONE),SILVERUBBER (MANGUEIRAS SILICONE),91418871000185,A,CONSELHEIRO TRAVASSOS,634,,SAO GERALDO,90230-140,PORTO ALEGRE,RS,BRASIL,5133462555,silverubber@silverubber.com.br,M,24/11/2016 02:34:00,
8560,613,D.I.A. COSMETICOS LTDA.(LEAVES),D.I.A. COSMETICOS LTDA.(LEAVES),02061798000107,A,RUA PASCAL,219,/A - CAMPO BELO,,04616-005,SAO PAULO,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,614,LUVIK DO BRASIL LTDA.,LUVIK DO BRASIL LTDA.,9999614,A,RUA VARGINHA,537,- BAIRRO SAO BENEDITO,,38020-460,UBERABA,MG,BRASIL,3433380022,,M,24/11/2016 02:34:00,
8560,615,PERMED (VIENA HAIR),PERMED (VIENA HAIR),9999615,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,616,SIEG ARTEFATOS LTDA (BOBINA PDV),SIEG ARTEFATOS LTDA (BOBINA PDV),05762888000113,A,AV JOAO PAULO ABLAS,856,,JRD DA GLORIA,06711-250,COTIA,SP,BRASIL,1147025508,,M,24/11/2016 02:34:00,
8560,617,FARMACIA COM E REP LTDA.,FARMACIA COM E REP LTDA.,05117872000158,A,NUCLEO G-52 116 B:AFP,0,,,9647500  ,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,618,CLAUDIO GUSTAVO ME(INCENSOS),CLAUDIO GUSTAVO ME(INCENSOS),00776491000167,A,RUA RIO BRANCO,343,- PONTAPORA,,94935-570,CACHOEIRINHA,RS,BRASIL,514705292,shivadecor@brturbo.com.br,M,24/11/2016 02:34:00,
8560,619,R.E COMER DE ART P CABEL LTDA-PANASONIC,R.E COMER DE ART P CABEL LTDA-PANASONIC,04574555000106,A,RUA MOOCA,2112,,MOOCA,03434-060,SAO PAULO,SP,BRASIL,1122916011,vendas.escovasroger@hotmail.com,M,24/11/2016 02:34:00,
8560,620,CENTRAL BELEZA,CENTRAL BELEZA,9999620,A,RUA SENHOR DOS PASSOS,100,/ 20,CENTRO,90020-180,PORTO ALEGRE,RS,BRASIL,32111636,centralbeleza@yahoo.com.br,M,24/11/2016 02:34:00,
8560,621,MARCHETTI CIA LTDA.,MARCHETTI CIA LTDA.,03962890000100,A,BR 386 KM 174+760,159,,BOA VISTA,99500-000,CARAZINHO,RS,BRASIL,5433312547,sandra.rs@dmarche.com.br,M,24/11/2016 02:34:00,
8560,622,SOUTH TRADE I.E. LTDA.(NUVENIA),SOUTH TRADE I.E. LTDA.(NUVENIA),07599367000112,A,RUA DONA LAURA 45/501,45,,MOINHOS DE VENTO,90430-091,PORTO ALEGRE,RS,BRASIL,5130287453,southtrade@terra.com.br,M,24/11/2016 02:34:00,
8560,623,SGM IND COSM LTDA.(VINI LADY),SGM IND COSM LTDA.(VINI LADY),01342361000189,A,,0,,,,ENCANTADO,RS,BRASIL,,vinilady@viavale.com.br,M,24/11/2016 02:34:00,
8560,624,COLORMIX COMERCIO DE TINTAS LTDA.,COLORMIX COMERCIO DE TINTAS LTDA.,01364846000173,A,RUA VOLUNTARIOS DA PATRIA,2848,,SAO GERALDO,90230-010,PORTO ALEGRE,RS,BRASIL,5133468080,mixnet@terra.com.br,M,24/11/2016 02:34:00,
8560,625,CEPLAST IND E COM PLAST LTDA.(MALETAS),CEPLAST IND E COM PLAST LTDA.(MALETAS),91204305000170,A,RUA TIMBAUVA,414,,LIBERDADE,93332-110,NOVO HAMBURGO,RS,BRASIL,5924591,ceplast@ig.com.br,M,24/11/2016 02:34:00,
8560,626,DECORUNHAS PEDRO TUBINO,DECORUNHAS PEDRO TUBINO,09502925000105,A,AV. ROCCO ALOISE,36,,SARANDI,91110-390,PORTO ALEGRE,RS,BRASIL,33659165,"decorunhas@terra.com.br, casadamanicure@terra.com.",M,24/11/2016 02:34:00,
8560,627,BONATO DISTRIBUIDORA LTDA.,BONATO DISTRIBUIDORA LTDA.,05644090000177,A,RUA ENG.WALTER BOEHL,568,,JD IPIRANGA,91360-090,PORTO ALEGRE,RS,BRASIL,5130619500,,M,24/11/2016 02:34:00,
8560,628,ACACIA COSMETICOS (ESM SALOON),ACACIA COSMETICOS (ESM SALOON),9999628,A,AV.CEARA,2080,SL 102,SAO GERALDO,90240-512,PORTO ALEGRE,RS,BRASIL,5134698374,lismar1994@hotmail.com,M,24/11/2016 02:34:00,
8560,629,QUIMICA GERAL NORDESTE LTDA (DEPI ROLL),QUIMICA GERAL NORDESTE LTDA (DEPI ROLL),14727457001693,A,AV SUDENE,0,CIS,TOMBA,44090-372,FEIRA DE SANTANA,RJ,BRASIL,1155036637,jskerscher@gmail.com,M,24/11/2016 02:34:00,
8560,630,GIVANKLIFF IND E COM LTDA.,GIVANKLIFF IND E COM LTDA.,02056744000153,A,AV.HENRIQUE BIER,3236,,ARROIO DA MANTEIGA,93135-000,SAO LEOPOLDO,RS,BRASIL,5135682100,barcelos.melo@hotmail.com,M,24/11/2016 02:34:00,
8560,631,PONTELAND S.A (GRANADO),PONTELAND S.A (GRANADO),9999631,A,,0,,,,SAO PAULO,SP,BRASIL,2132316715,apiccini@granado.com.br,M,24/11/2016 02:34:00,
8560,632,RACCI COSMETICOS IND E COM LTDA.,RACCI COSMETICOS IND E COM LTDA.,05735272000153,A,RUA TENENTE ARY TARRAGO,1610,,JD ITU SABARA,91225-001,PORTO ALEGRE,RS,BRASIL,5133872747,racci@terra.com.br,M,24/11/2016 02:34:00,
8560,633,ALPHA MEDICAL COSMETICOS LTDA.,ALPHA MEDICAL COSMETICOS LTDA.,02071425000117,A,RUA BERNARDINO DE QUEIROZ GUIMARAES,290,,CITY AMERICA,05101-480,SAO PAULO,SP,BRASIL,1139025884,sac@sweetsecret.com.br,M,24/11/2016 02:34:00,
8560,634,SPIN COMERCIAL LTDA.,SPIN COMERCIAL LTDA.,86938453000260,A,AV.TAMBORE,1400,/ 1440,BARUERI,06460-000,SAO PAULO,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,635,FRAJO INTERNACIONAL DE COSMETICOS.A GOLD,FRAJO INTERNACIONAL DE COSMETICOS.A GOLD,00160015000117,A,AV.CORONEL SILVA TELES 721/ 721,0,,CAMBUI,13024-001,CAMPINAS,SP,BRASIL,1932510088,,M,24/11/2016 02:34:00,
8560,636,PAN AMERICANA COM DIST LTDA. (IMAGE),PAN AMERICANA COM DIST LTDA. (IMAGE),03372726000143,A,AV.PAULISTA 171  9º ANDAR,0,,CERQUEIRA CESAR,01311-000,SAO PAULO,SP,BRASIL,1135496363,pan@pancosmeticos.com.br,M,24/11/2016 02:34:00,
8560,637,COSMETICOS RANK LTDA. (ACETONAS),COSMETICOS RANK LTDA. (ACETONAS),9999637,A,RUA GEN JOAO ALBERTO,80,,IMBUI,,CACHOEIRINHA,RS,BRASIL,5130411095,antenorportal@terra.com.br,M,24/11/2016 02:34:00,
8560,638,DELICATE IND METAL LTDA,DELICATE IND METAL LTDA,05408127000168,A,RUA DAS CATLEIAS,6,,CENTRO,95758-000,SAO PEDRO DA SERRA,RS,BRASIL,5136382460,prsjacques@gmail.com vendas@delicate.ind.br,M,24/11/2016 02:34:00,
8560,639,GRAMPOS TEIMOSO LTDA.,GRAMPOS TEIMOSO LTDA.,61293338000173,A,RUA CAPRICHO,1102,,TUCURUVI,02254-000,SAO PAULO,SP,BRASIL,1169818900,grampo@teimoso.com.br,M,24/11/2016 02:34:00,
8560,640,ARMARINHOS FERNANDO  (AGULHAS TULIPA).,ARMARINHOS FERNANDO  (AGULHAS TULIPA).,48076228000191,A,RUA 25 DE MARÇO,867,/872,CENTRO,01002-000,SAO PAULO,SP,BRASIL,1133250405,administrativo@armarinhos-fernando.com.br,M,24/11/2016 02:34:00,
8560,641,AEGER PERF E COSM ANA HICKMANN,AEGER PERF E COSM ANA HICKMANN,05144062000352,A,AVE ACESSO RODOVIARIO,0,Q.9M.2S-KP.K,TIMS,29161-376,SERRA,ES,BRASIL,2733283142,joelmavieira-rs@hotmail.com;ffarias@rrbeauty.com.b,M,24/11/2016 02:34:00,
8560,642,LABORTEC DIST PROD HIGIENE LTDA.,LABORTEC DIST PROD HIGIENE LTDA.,9999642,A,RUA DANIEL ROSSI,400,,,95076-100,CAXIAS DO SUL,RS,BRASIL,5432285499,mariopolito@ibest.com.br,M,24/11/2016 02:34:00,
8560,643,HOTT IND E COM PROD ELETRICOS LTDA.,HOTT IND E COM PROD ELETRICOS LTDA.,07581253000145,A,AV. AMANCIO GAIOLLO,775,GALPAO 1,AGUA CHATA,07251-250,GUARULHOS,SP,BRASIL,1164843131,eliseucosta@computech.com.br,M,24/11/2016 02:34:00,
8560,644,RENALDO COSTA DA ROCHA (SKAFE),RENALDO COSTA DA ROCHA (SKAFE),20776499000130,A,RUA MACHADO DE ASSIS,91,,HARMONIA,92310-510,CANOAS,RS,BRASIL,,aabk1953@gmail.com,M,24/11/2016 02:34:00,
8560,645,RP COMERCIO DE IMP E EXPORT (COLA QUERA),RP COMERCIO DE IMP E EXPORT (COLA QUERA),07308239000172,A,LADEIRA DA SAUDE,40,ED. TRIUNFO,SAUDE,40040-640,SALVADOR,BA,BRASIL,7132411968,veramhc@terra.com.br - pncorreia@terra.com.br,M,24/11/2016 02:34:00,
8560,646,ART FANES (CONDRY CINTO CABELEIREIRO),ART FANES (CONDRY CINTO CABELEIREIRO),9999646,A,,0,,,,PORTO ALEGRE,RS,BRASIL,5481151870,,M,24/11/2016 02:34:00,
8560,647,OASIS COM COSM LTDA.EPP (MODELFIX),OASIS COM COSM LTDA.EPP (MODELFIX),55932636000163,A,RUA SAO VICENTE,150,,CAIEIRA,07700-000,SAO PAULO,SP,BRASIL,1126046502,vanderleysilveirasilva@gmail.com,M,24/11/2016 02:34:00,
8560,648,ARTE BELEZA COSM (REPOS),ARTE BELEZA COSM (REPOS),04122433000170,A,RUA SÃO BORJA,430,SL 02,CONCORDIA,93900-000,IVOTI,RS,BRASIL,5432814929,severo.representante@hotmail.com,M,24/11/2016 02:34:00,
8560,649,LUCIANA ROSA ACES CABELEIREIROS.,LUCIANA ROSA ACES CABELEIREIROS.,01743658000156,A,RUA MARQUES DE LAPLACE,215,,J.COIMBRA,,SAO PAULO,SP,BRASIL,1137563030,lrrenata@hotmail.com,M,24/11/2016 02:34:00,
8560,650,COMERCIAL ZHALINGER,COMERCIAL ZHALINGER,9999650,A,,0,,LAPA,05060-050,SAO PAULO,SP,BRASIL,1138365343,metaexport@hotmail.com,M,24/11/2016 02:34:00,
8560,651,QUARIUM IND COM COSM LTDA.(COCO BRASIL),QUARIUM IND COM COSM LTDA.(COCO BRASIL),06289563000128,A,RUA MANUEL GOMES DOS SANTOS,2920,,PQ INDUSTRIAL,14141-000,CRAVINHOS,SP,BRASIL,1634821231,,M,24/11/2016 02:34:00,
8560,652,EMBRAMAC (LUVAS),EMBRAMAC (LUVAS),51285641000847,A,BENJAMIN DAGNONI,2900,,RIO DO MEIO,88316-100,ITAJAI,SC,BRASIL,4130133138,lcarlos10@uol.com.br,M,24/11/2016 02:34:00,
8560,653,NATURA COSMETICOS,NATURA COSMETICOS,9999653,A,,0,,,,PORTO ALEGRE,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,654,VENEZA IND COM PROD MED LTDA. (ALGODAO),VENEZA IND COM PROD MED LTDA. (ALGODAO),07138509000144,A,RUA DOS INDUSTRIARIOS,85,,DIST INDUSTRIAL,44064-530,FEIRA DE SANTANA,BA,BRASIL,7536160285,,M,24/11/2016 02:34:00,
8560,655,ANICO (LUIS YANCE MAQUIAGEM)NAO USAR,ANICO (LUIS YANCE MAQUIAGEM)NAO USAR,05691306000155,A,AV SENADOR QUEIROZ,441,,CENTRO,01026-001,SAO PAULO,SP,BRASIL,1133158669,,M,24/11/2016 02:34:00,
8560,656,GREEN HAIR DIST COSM LTDA. (SOFT LISS),GREEN HAIR DIST COSM LTDA. (SOFT LISS),08053038000134,A,RUA OTTO NIEMEYER,2103,,TRISTEZA,,PORTO ALEGRE,RS,BRASIL,,amaro_car@hotmail.com,M,24/11/2016 02:34:00,
8560,657,FORCE NEWS PROD LIMP COSM LTDA(NEOTRAT),FORCE NEWS PROD LIMP COSM LTDA(NEOTRAT),06981001000140,A,RUA ROSA MAFEY,445,,BOM SUCESSO,07177-110,GUARULHOS,SP,BRASIL,1121020199,silvana.santana@rosatex.com.br,M,24/11/2016 02:34:00,
8560,658,FRAGRAM FRANG E PERF DE GRAMADO LTDA.,FRAGRAM FRANG E PERF DE GRAMADO LTDA.,73795791000167,A,AV.HORTENSIAS,3662,,CENTRO,95670-000,GRAMADO,RS,BRASIL,5432862719,ebrondanibol.com.br,M,24/11/2016 02:34:00,
8560,659,PROTEINS ESPEC QUIMICAS LTDA.,PROTEINS ESPEC QUIMICAS LTDA.,08102530000152,A,RUA TUPI,240,/ 402,LONDRINA,86020-350,LONDRINA,PR,BRASIL,,sandrah.pio@terra.com.br,M,24/11/2016 02:34:00,
8560,660,GOVINDA ANANDA FERN IMP ME (INCENSOS),GOVINDA ANANDA FERN IMP ME (INCENSOS),05589814000127,A,AV MAJOR DOMINGUES MARCONDES DE ANDRADE,375,RESIDENCIAL MOMBAÇA,CENTRO,12425-060,PINDAMONHANGABA,SP,BRASIL,1236434498,govindaananda@hotmail.com,M,24/11/2016 02:34:00,
8560,661,MAGRIFFE IND COM PERFUMES (CERA ANADREY),MAGRIFFE IND COM PERFUMES (CERA ANADREY),04516179000195,A,TIBURCIO DE AZEVEDO,158,,AMERICANA,94820-480,ALVORADA,RS,BRASIL,5130294117,anadrey@anadrey.com.br,M,24/11/2016 02:34:00,
8560,662,NGC MOVEIS P/ SALÃO,NGC MOVEIS P/ SALÃO,9999662,A,RUA DR ULISSES GUIMARAES 170B,0,,SERTAOZINHO,09370-825,MAUA,SP,BRASIL,,talita@ngc.com.br,M,24/11/2016 02:34:00,
8560,663,MEGA BELL IND COMERCIO LTDA (MEGA BELL),MEGA BELL IND COMERCIO LTDA (MEGA BELL),05273303000100,A,RUA CARIOCA,394,,VILA CARIOCA,04224-000,SAO PAULO,SP,BRASIL,1169143321,garciareprescosm@gmail.com,M,24/11/2016 02:34:00,
8560,664,MS DISTR COSM LTDA(TRUSS),MS DISTR COSM LTDA(TRUSS),09405307000147,A,RUA DOS ANDRADAS,904,504 505,CENTRO,90020-006,PORTO ALEGRE,RS,BRASIL,5132245527,pattimendes@hotmail.com,M,24/11/2016 02:34:00,
8560,665,MAX SUL DIST MED COSM (MAX LOVE),MAX SUL DIST MED COSM (MAX LOVE),9999665,A,RUA JARI,180,,PASSO DAREIA,91350-170,PORTO ALEGRE,RS,BRASIL,5130292533,vinicius@upperconsultores.com.br,M,24/11/2016 02:34:00,
8560,666,WAHL CLIPPER,WAHL CLIPPER,08011326000479,A,RODOVIA GERALDO SCAVONE,2300,UC 45 COND CALIFORNIA CENTER,PEDREGULHO,12305-490,JACAREI,SP,BRASIL,1146880400,jfmerola11@hotmail.com,M,24/11/2016 02:34:00,
8560,667,MARTA MANTOVANI,MARTA MANTOVANI,9999667,A,,0,,,,PORTO ALEGRE,RS,BRASIL,5491098820,micropintura@ibest.com.br,M,24/11/2016 02:34:00,
8560,668,FORTE BELLA - BIG BELLA,FORTE BELLA - BIG BELLA,23020355000148,A,RUA ALVICIO DO ILUSTRE DE SOUZA,427,SL 1,MORADAS DO BOSQUE,94901-970,CACHOEIRINHA,RS,BRASIL,5134698320,elianescarello@hotmail.com/tifortebellacosmeticos.,M,24/11/2016 02:34:00,
8560,669,RIOQUIMICA IND FARM LTDA (GERMIRIO),RIOQUIMICA IND FARM LTDA (GERMIRIO),9999669,A,RUA SAO PAULO,30,,VILA MACENO,15060-035,SAO JOSE RIO PRETO,RS,BRASIL,1740094288,vendas.lm@terra.com.br     toke@terra.com.br,M,24/11/2016 02:34:00,
8560,670,VIVE COSMÉTIQUE COM  COSM LTDA(NAO USAR),VIVE COSMÉTIQUE COM  COSM LTDA(NAO USAR),08399695000138,A,R CONEGO EUGENIO LEITE447-CONJ4,0,,PINHEIROS,05414-011,SAO PAULO,SP,BRASIL,1130862646,jskerscher@gmail.com,M,24/11/2016 02:34:00,
8560,671,ERCI DISTRIB DE COSMETICOS LTDA(MULTIFIX,ERCI DISTRIB DE COSMETICOS LTDA(MULTIFIX,12493377000109,A,EST. DR. DOUGLAS WASHINGTON DE ARAUJO,450,,JARDIM YAYA,06335-140,CARAPICUIBA,SP,BRASIL,1141871093,farmalife.rep@terra.com.br,M,24/11/2016 02:34:00,
8560,672,MERITUM COMEX IMP EXP LTDA(DCUTICULA),MERITUM COMEX IMP EXP LTDA(DCUTICULA),07283812000130,A,AV ASSIS BRASIL,3316,/conj 809,J LINDOIA,91010-003,PORTO ALEGRE,RS,BRASIL,5133562531,emanuel@meritumcomex.com.br,M,24/11/2016 02:34:00,
8560,673,CRISTOFOLI EQUIP BIOSSEG LTDA(VITALE),CRISTOFOLI EQUIP BIOSSEG LTDA(VITALE),01177248000195,A,RODOVIA BR 158,127,SALA A,JARDIM BANDEIRANTES,87309-650,CAMPO MOURAO,PR,BRASIL,4435183400,vendas1@cristofoli.com   lucilene@cristofoli.com,M,24/11/2016 02:34:00,
8560,674,MOOI COSM TRADING SERV LTDA (FREEMAN),MOOI COSM TRADING SERV LTDA (FREEMAN),00848990000112,A,RUA BOTUPUCA193/LINS VASCOCELLOS1010,0,,ACLIMAÇAO,01536-010,SAO PAULO,SP,BRASIL,1132778208,mooi@mooi.com.br,M,24/11/2016 02:34:00,
8560,675,NELSON CASTILHOS SILVA DIVÃ ME,NELSON CASTILHOS SILVA DIVÃ ME,04426658000110,A,R CHICO PONTES,330,CASA 16,CARANDIRU,02067-000,SAO PAULO,SP,BRASIL,,cosmetichouse@ig.com.br,M,24/11/2016 02:34:00,
8560,676,RD MOVEIS,RD MOVEIS,08345758000173,A,AV. JOSE BRAMBILA,1173,,VISTA ALEGRE,94945-000,CACHOEIRINHA,RS,BRASIL,5134692090,danieleroxo@utilidadesrd.com.br,M,24/11/2016 02:34:00,
8560,677,LABORENE LAB NATURAIS,LABORENE LAB NATURAIS,9999677,A,RUA TABELLAO ILDEFONSO CAVALCANTE,919,,CENTRO,62010-000,SOBRAL,CE,BRASIL,8836113255,,M,24/11/2016 02:34:00,
8560,678,GIOPLAST COM IMP EXP LTDA(SACOLAS),GIOPLAST COM IMP EXP LTDA(SACOLAS),38988986000122,A,AL 2 SAGTO.ANDIRAS NOGUEIRA DE ABREU,295,,PQ NOVO MUNDO,02180-050,SAO PAULO,SP,BRASIL,1169576018,,M,24/11/2016 02:34:00,
8560,679,JVMED DISTRIBUIDORA- DERMAFEME,JVMED DISTRIBUIDORA- DERMAFEME,05988759000148,A,RUA WALTER SPALDING,110,DEP.19,AZENHA,90040-410,PORTO ALEGRE,RS,BRASIL,5130291036,ampltda@ampltda.com.br,M,24/11/2016 02:34:00,
8560,680,AMP PROD TERAPEUTICO LTDA(EVA MODELADOR),AMP PROD TERAPEUTICO LTDA(EVA MODELADOR),55864086000192,A,RUA CESARIO RAMALHO,615,,CAMBUCI,01521-000,SAO PAULO,SP,BRASIL,1132778566,ampltda@ampltda.com.br/0800136006,M,24/11/2016 02:34:00,
8560,681,ARONNA E CORDEIRO LTDA(COOL FRESH),ARONNA E CORDEIRO LTDA(COOL FRESH),09123123000194,A,AV. BENTO GONCALVES,2727,,PARTENON,90650-003,PORTO ALEGRE,RS,BRASIL,5133553022,aronnaecordeiro@terra.com.br,M,24/11/2016 02:34:00,
8560,682,CP FITAS ADESIVAS LTDA(CASA DAS FITAS),CP FITAS ADESIVAS LTDA(CASA DAS FITAS),04383146000114,A,AV CEARA,1233,,SÃO JOAO,90240-511,PORTO ALEGRE,RS,BRASIL,5133371603,casadasfitas@casadasfitas.com.br,M,24/11/2016 02:34:00,
8560,683,BIM (PIUBELLO)NAO USAR SOMENTE BEL8,BIM (PIUBELLO)NAO USAR SOMENTE BEL8,9999683,A,,0,,,,PORTO ALEGRE,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,684,NEWSPEED IND COM COSMETICOS (KISS),NEWSPEED IND COM COSMETICOS (KISS),08044796000196,A,TRAVESSA VINICIUS DE MORAES,150,,GOIÁS,96810-466,SANTA CRUZ DO SUL,RS,BRASIL,5139070608,carretossilva@hotmail.com         newspeed@viavale,M,24/11/2016 02:34:00,
8560,685,CENTRAL COM PAPEIS LTDA(CEPAL LIVRARIA),CENTRAL COM PAPEIS LTDA(CEPAL LIVRARIA),91866756000173,A,RUA VIG JOSE INACIO,288,,CENTRO,90020-110,PORTO ALEGRE,RS,BRASIL,5132270053,bruna.cepal@hotmail.com,M,24/11/2016 02:34:00,
8560,686,MILANO MOVEIS LTDA,MILANO MOVEIS LTDA,05276810000199,A,ESTRADA RS 444-KM1,5,S/N,INDUSTRIAL,95700-000,BENTO GONCALVES,RS,BRASIL,5434587187,mpvcomrp@gmail.com,M,24/11/2016 02:34:00,
8560,687,HIGIEFARM COM IMP EXPORT LTDA(SUTIL),HIGIEFARM COM IMP EXPORT LTDA(SUTIL),00881434000148,A,RUA JOAO ELUSTONDO FILHO,260,,SARANDI,91140-450,PORTO ALEGRE,RS,BRASIL,5133647589,gerencia@higiefarm.com.br,M,24/11/2016 02:34:00,
8560,688,MARIZONI COM PROD AGRIC LTDA(BUCHA VEG),MARIZONI COM PROD AGRIC LTDA(BUCHA VEG),05379728000190,A,EST STA INESKM 05 S/N LT 224,224,,SAO JOSE,87185-000,FLORAI,PR,BRASIL,4432421128,,M,24/11/2016 02:34:00,
8560,689,CLAMA DISTRIB ALIM LTDA,CLAMA DISTRIB ALIM LTDA,87624789000130,A,RUA PIAUI,464,,,91030-320,PORTO ALEGRE,RS,BRASIL,5133623514,,M,24/11/2016 02:34:00,
8560,690,SIC COM E DIST COSMETI LTDA(METAMORFOSE),SIC COM E DIST COSMETI LTDA(METAMORFOSE),13706645000196,A,AV MARIO MENEGHETTI,171,,PROTASIO ALVES,91260-190,PORTO ALEGRE,RS,BRASIL,5130265679,cdv@metamorfosecosmeticos.com.br,M,24/11/2016 02:34:00,
8560,691,BREDER BELEZA E REALCE COSM (NEXT),BREDER BELEZA E REALCE COSM (NEXT),92698414000154,A,RUA 20 SETEMBRO 13,0,,AZENHA,90130-090,PORTO ALEGRE,RS,BRASIL,5130619608,bredercosmeticos@gmail.com,M,24/11/2016 02:34:00,
8560,692,BELTOP DIST PROD BELEZ LTDA (HIDRALISAN),BELTOP DIST PROD BELEZ LTDA (HIDRALISAN),09052289000167,A,RODOV PRESID DUTRA,4300,SALA 03,J JOSE BONIFACIO,25565-350,SAO JOAO DE MERITI,RJ,BRASIL,2124452523,,M,24/11/2016 02:34:00,
8560,693,SOAN COMERCIO E DISTRIB LTDA NÃO USAR,SOAN COMERCIO E DISTRIB LTDA NÃO USAR,02164848000181,A,R SOPHIA ANAUT KHABRAZ,106,,STA RITA,35570-000,OURO FINO,MG,BRASIL,3534417191,ideli_rodrigues@ig.com.br,M,24/11/2016 02:34:00,
8560,694,SANTA CRUZ DISTR MED LTDA(SANTA CRUZ),SANTA CRUZ DISTR MED LTDA(SANTA CRUZ),61940292004710,A,AV TANCREDO NEVES,700,,,94930-540,CACHOEIRINHA,RS,BRASIL,21231500,sup.vinicius @stcruz.com.br,M,24/11/2016 02:34:00,
8560,695,CEMEL COM PROD ACESS BEL LTDA(PARLUX),CEMEL COM PROD ACESS BEL LTDA(PARLUX),08763883000284,A,RUA BRENO FERRAZ DO AMARAL,368,,IPIRANGA,,SAO PAULO,SP,BRASIL,1120811681,ivanischerner@hotmail.com,M,24/11/2016 02:34:00,
8560,696,EMILI STAR/TJ BIJUTERIAS (PIRANHAS),EMILI STAR/TJ BIJUTERIAS (PIRANHAS),10628577000104,A,R JORGE AZEM,0,SLJ,CENTRO,01022-030,SAO PAULO,SP,BRASIL,1131232000,,M,24/11/2016 02:34:00,
8560,697,RN DIST COMERC LTDA(SILES),RN DIST COMERC LTDA(SILES),9999697,A,RUA GARÇA,17,,CALIFORNIA,06409-130,BARUERI,SP,BRASIL,1141987440,elcioamado@terra.com.br,M,24/11/2016 02:34:00,
8560,698,PROMAG IND COM LTDA(LIB),PROMAG IND COM LTDA(LIB),43866094000199,A,RUA DOS CHANES,535,,,04087-032,SAO PAULO,SP,BRASIL,1155365166,marcelo.baldasso@terra.com.br,M,24/11/2016 02:34:00,
8560,699,FERMENTAO- NÃO USAR,FERMENTAO- NÃO USAR,9999699,A,,0,,,,PORTO ALEGRE,RS,BRASIL,5133470776,51 8490 2877 fermentaos@terra.com.br,M,24/11/2016 02:34:00,
8560,700,BODY SPICE IND E COM  COSM,BODY SPICE IND E COM  COSM,08275269000192,A,AV PROTASIO ALVES,7565,,JARDIM YPU,91310-003,PORTO ALEGRE,RS,BRASIL,5134077771,rdechart @terra.com.br,M,24/11/2016 02:34:00,
8560,701,BIOTROPIC DIST DE COSMÉTICOS LTDA,BIOTROPIC DIST DE COSMÉTICOS LTDA,07577549000273,A,AVENIDA TOWER AUTOMOTIVE (L AZEDA),284,,PEROVA,0730350  ,ARUJA,SP,BRASIL,2730381700,roller1@via-rs.net,M,24/11/2016 02:34:00,
8560,702,YINS BRASIL COM INTERN LTDA(MALETAS DEC),YINS BRASIL COM INTERN LTDA(MALETAS DEC),02462686000168,A,RUA LUIZ CAMARA,535,,RAMOS,21031-175,RIO DE JANEIRO,RJ,BRASIL,,boris@orgt.com.br,M,24/11/2016 02:34:00,
8560,703,VERY IMPORTANT IMP EXP LTDA(PHYTOPHILO),VERY IMPORTANT IMP EXP LTDA(PHYTOPHILO),00140127000106,A,RUA CAIARA,66,,SANTO AMARO,04730-030,SAO PAULO,SP,BRASIL,1156417099,veryimportant@veryimportant.com.br,M,24/11/2016 02:34:00,
8560,704,JOAO IGNACIO QUADRO (BARRO MINAS),JOAO IGNACIO QUADRO (BARRO MINAS),08308907000124,A,RODOVIA  RS 030,799,,SITIO SOBRADO,94180-130,GRAVATAI,RS,BRASIL,5130422930,jimvendas@terra.com.br,M,24/11/2016 02:34:00,
8560,705,NATU KAPILAR ENV E COM LTDA(NATUKAPILAR),NATU KAPILAR ENV E COM LTDA(NATUKAPILAR),82605114000120,A,RUA 22 DE ABRIL,393,,ESTANCIA PINHAIS,83323-240,PINHAIS,PR,BRASIL,4136675053,paulo@nkcosmeticos.com.br---lacerda1000@htmail.com,M,24/11/2016 02:34:00,
8560,706,ALESSANDRO MELLO (ESPATULAS),ALESSANDRO MELLO (ESPATULAS),9999706,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,707,MAURO/TAMIRES BIJOUTERIAS,MAURO/TAMIRES BIJOUTERIAS,05602539000134,A,RUA BOA VISTA,280,LOJA 49,CENTRO,01014-000,SAO PAULO,SP,BRASIL,1132423223,mauro.biju@hotmail.com,M,24/11/2016 02:34:00,
